,trials,multiplications,threads,time,implementation,batchsize,effective_multiplications
4973,1472,1224,1,3.528205292,static_rust,1,1801728
4974,1038,452,2,0.468280181,static_rust,1,469176
4975,65,1455,2,0.096483403,static_rust,1,94575
4976,241,855,8,0.091958209,static_rust,1,206055
4977,306,53,1,0.036371769,static_rust,1,16218
4978,1607,776,8,0.485062168,static_rust,1,1247032
4979,574,59,4,0.022103952,static_rust,1,33866
4980,1744,1141,8,0.76636603,static_rust,1,1989904
4981,1673,551,8,0.358926518,static_rust,1,921823
4982,1867,711,1,2.588855435,static_rust,1,1327437
4983,1228,323,8,0.164774544,static_rust,1,396644
4984,1237,1960,2,2.403511414,static_rust,1,2424520
4985,139,1329,2,0.190060734,static_rust,1,184731
4986,1726,763,2,1.401805451,static_rust,1,1316938
4987,681,584,8,0.173821083,static_rust,1,397704
4988,962,704,2,0.722496812,static_rust,1,677248
4989,1810,817,8,0.695104207,static_rust,1,1478770
4990,1132,1243,1,2.808460814,static_rust,1,1407076
4991,224,386,1,0.174212737,static_rust,1,86464
4992,906,1237,1,2.248213046,static_rust,1,1120722
4993,1598,1373,1,4.422090733,static_rust,1,2194054
4994,183,1125,4,0.10890297,static_rust,1,205875
4995,160,568,4,0.050533138,static_rust,1,90880
4996,1636,1271,1,4.15294753,static_rust,1,2079356
4997,576,1145,2,0.661837523,static_rust,1,659520
4998,666,1678,8,0.453064378,static_rust,1,1117548
4999,1166,334,1,0.796167366,static_rust,1,389444
5000,284,1119,2,0.334134193,static_rust,1,317796
5001,613,1446,4,0.480586766,static_rust,1,886398
5002,240,1219,4,0.156625835,static_rust,1,292560
5003,1689,887,2,1.555110307,static_rust,1,1498143
5004,1337,1611,8,0.889991229,static_rust,1,2153907
5005,1042,97,1,0.21789201,static_rust,1,101074
5006,1905,227,4,0.238340151,static_rust,1,432435
5007,1051,125,2,0.144408446,static_rust,1,131375
5008,156,1667,2,0.288874871,static_rust,1,260052
5009,107,47,8,0.006399504,static_rust,1,5029
5010,402,1625,2,0.668792967,static_rust,1,653250
5011,1294,1600,1,4.124964861,static_rust,1,2070400
5012,1640,1779,2,2.960956353,static_rust,1,2917560
5013,1390,311,1,0.878053153,static_rust,1,432290
5014,573,406,4,0.124677067,static_rust,1,232638
5015,76,528,2,0.045031836,static_rust,1,40128
5016,1576,1814,1,5.715971926,static_rust,1,2858864
5017,519,1716,2,0.903295051,static_rust,1,890604
5018,1605,147,8,0.120066163,static_rust,1,235935
5019,819,1755,1,2.913842098,static_rust,1,1437345
5020,1418,28,4,0.024360607,static_rust,1,39704
5021,1656,501,2,0.858251583,static_rust,1,829656
5022,580,918,2,0.543665747,static_rust,1,532440
5023,1657,1935,1,6.385004533,static_rust,1,3206295
5024,1177,1678,4,1.028342552,static_rust,1,1975006
5025,1308,74,1,0.198378429,static_rust,1,96792
5026,492,814,2,0.412893646,static_rust,1,400488
5027,171,1320,4,0.123698294,static_rust,1,225720
5028,900,80,4,0.041048897,static_rust,1,72000
5029,1797,1631,4,1.553043787,static_rust,1,2930907
5030,1916,845,1,3.305010252,static_rust,1,1619020
5031,479,1864,8,0.362226648,static_rust,1,892856
5032,1197,859,1,2.060635642,static_rust,1,1028223
5033,439,1263,2,0.562271057,static_rust,1,554457
5034,564,933,4,0.328673227,static_rust,1,526212
5035,495,33,1,0.03595576,static_rust,1,16335
5036,1071,843,8,0.368229999,static_rust,1,902853
5037,476,732,1,0.699436781,static_rust,1,348432
5038,1187,982,4,0.620308477,static_rust,1,1165634
5039,1960,646,8,0.540023878,static_rust,1,1266160
5040,596,1931,1,2.287997455,static_rust,1,1150876
5041,181,1212,4,0.125855665,static_rust,1,219372
5042,803,415,2,0.345011341,static_rust,1,333245
5043,1418,176,1,0.502167328,static_rust,1,249568
5044,437,451,2,0.205800577,static_rust,1,197087
5045,1021,1196,4,0.647312063,static_rust,1,1221116
5046,246,148,8,0.022606603,static_rust,1,36408
5047,534,82,4,0.044560403,static_rust,1,43788
5048,54,188,1,0.023775081,static_rust,1,10152
5049,1317,1343,4,0.915653423,static_rust,1,1768731
5050,403,726,8,0.132028755,static_rust,1,292578
5051,1251,469,4,0.307291738,static_rust,1,586719
5052,1287,1716,4,1.17021481,static_rust,1,2208492
5053,1172,1350,4,0.859951216,static_rust,1,1582200
5054,749,891,4,0.36180591,static_rust,1,667359
5055,1780,702,8,0.589120314,static_rust,1,1249560
5056,1057,1382,2,1.497107762,static_rust,1,1460774
5057,1678,476,8,0.37649156,static_rust,1,798728
5058,276,139,2,0.043047971,static_rust,1,38364
5059,510,562,4,0.158314526,static_rust,1,286620
5060,172,1933,8,0.163534311,static_rust,1,332476
5061,1713,1893,2,3.448705192,static_rust,1,3242709
5062,1674,921,1,3.098387073,static_rust,1,1541754
5063,1882,1869,4,1.959989304,static_rust,1,3517458
5064,2,1243,8,0.004822871,static_rust,1,2486
5065,490,737,1,0.747487309,static_rust,1,361130
5066,676,953,1,1.321844167,static_rust,1,644228
5067,112,1215,2,0.146380288,static_rust,1,136080
5068,848,1000,8,0.37044657,static_rust,1,848000
5069,1714,1259,2,2.19316315,static_rust,1,2157926
5070,205,1248,1,0.524366518,static_rust,1,255840
5071,405,1449,4,0.310750766,static_rust,1,586845
5072,1891,37,8,0.038285423,static_rust,1,69967
5073,1267,865,8,0.447115779,static_rust,1,1095955
5074,1859,475,8,0.369160662,static_rust,1,883025
5075,99,602,2,0.066443711,static_rust,1,59598
5076,144,307,2,0.048554994,static_rust,1,44208
5077,1992,1488,4,1.55862071,static_rust,1,2964096
5078,280,744,1,0.419456014,static_rust,1,208320
5079,798,957,8,0.344962039,static_rust,1,763686
5080,1446,621,2,0.945560807,static_rust,1,897966
5081,1595,866,8,0.569075228,static_rust,1,1381270
5082,793,561,1,0.930548756,static_rust,1,444873
5083,920,1389,2,1.315278121,static_rust,1,1277880
5084,543,1068,4,0.302874657,static_rust,1,579924
5085,1386,1198,4,0.883515142,static_rust,1,1660428
5086,1348,1921,2,2.661899687,static_rust,1,2589508
5087,1600,796,4,0.696022106,static_rust,1,1273600
5088,111,1611,2,0.184478731,static_rust,1,178821
5089,1438,1908,2,2.855496972,static_rust,1,2743704
5090,384,729,1,0.558959265,static_rust,1,279936
5091,38,66,4,0.005711465,static_rust,1,2508
5092,574,711,8,0.183613831,static_rust,1,408114
5093,73,476,4,0.021282783,static_rust,1,34748
5094,999,1269,2,1.270001027,static_rust,1,1267731
5095,1388,205,4,0.158845059,static_rust,1,284540
5096,1669,1890,8,1.252746516,static_rust,1,3154410
5097,1900,1604,4,1.634715053,static_rust,1,3047600
5098,1209,831,8,0.496261458,static_rust,1,1004679
5099,1,1004,4,0.00268119,static_rust,1,1004
5100,713,330,1,0.479704184,static_rust,1,235290
5101,2000,1383,2,2.923871679,static_rust,1,2766000
5102,737,524,4,0.210362891,static_rust,1,386188
5103,1731,1381,1,4.820130924,static_rust,1,2390511
5104,446,1500,2,0.711575982,static_rust,1,669000
5105,1328,62,4,0.049902346,static_rust,1,82336
5106,1263,118,4,0.083685678,static_rust,1,149034
5107,1692,1539,2,2.710614248,static_rust,1,2603988
5108,136,292,2,0.043440145,static_rust,1,39712
5109,615,1089,4,0.356890836,static_rust,1,669735
5110,634,1104,8,0.301757565,static_rust,1,699936
5111,1188,1671,8,0.893341362,static_rust,1,1985148
5112,607,671,1,0.8249052,static_rust,1,407297
5113,300,1001,8,0.152335441,static_rust,1,300300
5114,1442,619,4,0.494541067,static_rust,1,892598
5115,428,1764,2,0.777286991,static_rust,1,754992
5116,724,1312,2,0.973498994,static_rust,1,949888
5117,847,103,8,0.048078841,static_rust,1,87241
5118,579,1160,1,1.350854191,static_rust,1,671640
5119,1656,1753,4,1.54792968,static_rust,1,2902968
5120,153,619,2,0.100230359,static_rust,1,94707
5121,428,526,1,0.464458164,static_rust,1,225128
5122,452,1181,1,1.137966051,static_rust,1,533812
5123,1003,558,4,0.535650026,static_rust,1,559674
5124,1130,817,8,0.420427714,static_rust,1,923210
5125,182,1174,1,0.440415242,static_rust,1,213668
5126,1765,1647,2,3.080347944,static_rust,1,2906955
5127,426,379,8,0.084615209,static_rust,1,161454
5128,87,1771,2,0.15723223,static_rust,1,154077
5129,984,380,1,0.77076581,static_rust,1,373920
5130,1803,554,2,1.041317289,static_rust,1,998862
5131,1700,676,2,1.198206777,static_rust,1,1149200
5132,11,914,2,0.013928782,static_rust,1,10054
5133,1500,111,8,0.087323721,static_rust,1,166500
5134,455,590,2,0.280111441,static_rust,1,268450
5135,738,1554,4,0.611546048,static_rust,1,1146852
5136,1829,873,4,0.844157191,static_rust,1,1596717
5137,933,1245,1,2.313538182,static_rust,1,1161585
5138,153,398,2,0.063205838,static_rust,1,60894
5139,1335,1744,2,2.414537271,static_rust,1,2328240
5140,712,1438,2,1.041358266,static_rust,1,1023856
5141,1232,456,1,1.112685131,static_rust,1,561792
5142,1066,1585,2,1.713242942,static_rust,1,1689610
5143,26,86,8,0.005803247,static_rust,1,2236
5144,376,1515,2,0.595343899,static_rust,1,569640
5145,269,365,8,0.052561245,static_rust,1,98185
5146,811,1414,8,0.468365972,static_rust,1,1146754
5147,1921,344,8,0.268378099,static_rust,1,660824
5148,334,1399,1,0.9405428,static_rust,1,467266
5149,776,661,1,1.074121387,static_rust,1,512936
5150,1083,371,8,0.203139985,static_rust,1,401793
5151,1270,383,2,0.512232626,static_rust,1,486410
5152,409,686,2,0.290231992,static_rust,1,280574
5153,1650,1442,4,1.275627974,static_rust,1,2379300
5154,1994,173,1,0.704551087,static_rust,1,344962
5155,284,1032,4,0.15850316,static_rust,1,293088
5156,1189,1895,8,0.898410555,static_rust,1,2253155
5157,227,750,2,0.174581508,static_rust,1,170250
5158,1614,671,2,1.14180504,static_rust,1,1082994
5159,672,1341,4,0.485533951,static_rust,1,901152
5160,1939,1627,4,1.659913889,static_rust,1,3154753
5161,1909,104,8,0.103777211,static_rust,1,198536
5162,218,1811,1,0.792680036,static_rust,1,394798
5163,1855,28,2,0.059343596,static_rust,1,51940
5164,133,57,1,0.017644471,static_rust,1,7581
5165,905,664,1,1.224409654,static_rust,1,600920
5166,1748,714,4,0.661661614,static_rust,1,1248072
5167,1778,1563,1,5.643525465,static_rust,1,2779014
5168,1993,1486,4,1.54476286,static_rust,1,2961598
5169,1282,947,1,2.472117143,static_rust,1,1214054
5170,1344,1134,8,0.675637856,static_rust,1,1524096
5171,1411,1170,4,0.904404849,static_rust,1,1650870
5172,456,1062,2,0.499784386,static_rust,1,484272
5173,801,882,1,1.434752227,static_rust,1,706482
5174,535,787,1,0.879514069,static_rust,1,421045
5175,790,230,2,0.194388778,static_rust,1,181700
5176,1071,612,1,1.314464879,static_rust,1,655452
5177,316,450,1,0.300466096,static_rust,1,142200
5178,753,392,1,0.592266065,static_rust,1,295176
5179,865,1144,4,0.523170287,static_rust,1,989560
5180,1727,1693,8,1.187270127,static_rust,1,2923811
5181,345,1974,1,1.447161945,static_rust,1,681030
5182,173,1101,4,0.155322313,static_rust,1,190473
5183,1209,643,1,1.612922785,static_rust,1,777387
5184,480,194,1,0.190582871,static_rust,1,93120
5185,152,1136,4,0.099259371,static_rust,1,172672
5186,1512,886,8,0.569079235,static_rust,1,1339632
5187,398,313,8,0.064921821,static_rust,1,124574
5188,1743,218,4,0.207039738,static_rust,1,379974
5189,1704,502,8,0.400593193,static_rust,1,855408
5190,192,809,2,0.169042546,static_rust,1,155328
5191,169,1497,8,0.125174298,static_rust,1,252993
5192,1510,597,4,0.475099962,static_rust,1,901470
5193,1901,126,2,0.248495107,static_rust,1,239526
5194,1109,1682,4,1.016640489,static_rust,1,1865338
5195,512,282,8,0.075192353,static_rust,1,144384
5196,1736,1695,1,5.94118742,static_rust,1,2942520
5197,200,933,2,0.195139844,static_rust,1,186600
5198,1367,896,8,0.612233225,static_rust,1,1224832
5199,1343,268,4,0.20375126,static_rust,1,359924
5200,1438,869,1,2.558470618,static_rust,1,1249622
5201,161,1489,8,0.114649049,static_rust,1,239729
5202,1234,1973,4,1.30703731,static_rust,1,2434682
5203,1219,403,1,1.009769532,static_rust,1,491257
5204,713,258,4,0.104056675,static_rust,1,183954
5205,947,96,8,0.048927741,static_rust,1,90912
5206,772,1034,2,0.832566256,static_rust,1,798248
5207,932,719,2,0.709638223,static_rust,1,670108
5208,357,1166,1,0.832895653,static_rust,1,416262
5209,1736,73,4,0.075082208,static_rust,1,126728
5210,485,1472,2,0.720916142,static_rust,1,713920
5211,859,507,4,0.234786776,static_rust,1,435513
5212,1282,1521,2,2.051242843,static_rust,1,1949922
5213,1290,424,8,0.256919321,static_rust,1,546960
5214,69,209,1,0.032965581,static_rust,1,14421
5215,1902,1025,4,1.021819718,static_rust,1,1949550
5216,1942,1588,4,1.62362201,static_rust,1,3083896
5217,130,1175,4,0.081222906,static_rust,1,152750
5218,1451,381,2,0.580157951,static_rust,1,552831
5219,56,191,4,0.009334229,static_rust,1,10696
5220,1575,1073,8,0.778794113,static_rust,1,1689975
5221,1539,1510,1,4.654420078,static_rust,1,2323890
5222,327,1980,4,0.362431902,static_rust,1,647460
5223,1487,1627,8,0.975005154,static_rust,1,2419349
5224,342,1433,1,0.988867983,static_rust,1,490086
5225,586,143,4,0.05919092,static_rust,1,83798
5226,769,1275,2,1.071234682,static_rust,1,980475
5227,857,460,2,0.422470259,static_rust,1,394220
5228,1114,1154,8,0.539775902,static_rust,1,1285556
5229,1711,138,4,0.141396817,static_rust,1,236118
5230,1478,590,2,0.887299017,static_rust,1,872020
5231,797,564,2,0.471180964,static_rust,1,449508
5232,1803,1215,1,4.416334744,static_rust,1,2190645
5233,395,1764,2,0.736061133,static_rust,1,696780
5234,187,701,1,0.27102727,static_rust,1,131087
5235,1346,337,4,0.254682964,static_rust,1,453602
5236,80,584,1,0.098335001,static_rust,1,46720
5237,265,662,2,0.186093414,static_rust,1,175430
5238,75,392,8,0.019166221,static_rust,1,29400
5239,1753,266,4,0.249755507,static_rust,1,466298
5240,1952,634,4,0.650230057,static_rust,1,1237568
5241,1832,1947,8,1.476740613,static_rust,1,3566904
5242,1432,1787,4,1.38408586,static_rust,1,2558984
5243,1346,169,8,0.103608505,static_rust,1,227474
5244,334,1283,8,0.188176926,static_rust,1,428522
5245,286,1426,4,0.22528822,static_rust,1,407836
5246,1767,414,4,0.419627496,static_rust,1,731538
5247,1860,390,8,0.352760612,static_rust,1,725400
5248,1705,1763,2,3.126163718,static_rust,1,3005915
5249,1540,1607,4,1.371899039,static_rust,1,2474780
5250,774,893,8,0.293437806,static_rust,1,691182
5251,1297,761,8,0.423227157,static_rust,1,987017
5252,1436,34,2,0.057455459,static_rust,1,48824
5253,325,710,2,0.246242107,static_rust,1,230750
5254,1242,1615,2,2.115608513,static_rust,1,2005830
5255,1513,1354,2,2.134526859,static_rust,1,2048602
5256,411,338,1,0.285555545,static_rust,1,138918
5257,851,1584,4,0.710960219,static_rust,1,1347984
5258,544,1222,8,0.293996361,static_rust,1,664768
5259,476,76,8,0.022900102,static_rust,1,36176
5260,255,1913,4,0.253600658,static_rust,1,487815
5261,629,453,8,0.145350631,static_rust,1,284937
5262,1565,1495,1,4.677349053,static_rust,1,2339675
5263,1641,1628,2,2.727577373,static_rust,1,2671548
5264,678,231,4,0.088115023,static_rust,1,156618
5265,1629,1022,1,3.397122589,static_rust,1,1664838
5266,1089,1552,1,3.418151468,static_rust,1,1690128
5267,1380,1881,8,1.058998809,static_rust,1,2595780
5268,283,142,4,0.025154503,static_rust,1,40186
5269,1204,613,2,0.758813789,static_rust,1,738052
5270,1474,317,1,0.974245652,static_rust,1,467258
5271,1632,1818,2,2.976733497,static_rust,1,2966976
5272,1852,1446,1,5.428518087,static_rust,1,2677992
5273,1198,334,1,0.80868683,static_rust,1,400132
5274,1653,1153,2,1.972353046,static_rust,1,1905909
5275,1586,1706,2,2.858385963,static_rust,1,2705716
5276,40,148,8,0.006933273,static_rust,1,5920
5277,1570,1724,4,1.42023368,static_rust,1,2706680
5278,106,1409,2,0.156525827,static_rust,1,149354
5279,1229,1518,4,0.966782586,static_rust,1,1865622
5280,322,1996,1,1.353353922,static_rust,1,642712
5281,1775,1082,8,0.8721023,static_rust,1,1920550
5282,440,704,2,0.31406396,static_rust,1,309760
5283,1652,141,1,0.470398809,static_rust,1,232932
5284,1174,1330,1,3.149094697,static_rust,1,1561420
5285,1788,10,1,0.043651521,static_rust,1,17880
5286,29,1588,8,0.023736519,static_rust,1,46052
5287,1045,672,1,1.398747374,static_rust,1,702240
5288,572,1953,4,0.592021877,static_rust,1,1117116
5289,393,932,1,0.731956947,static_rust,1,366276
5290,1548,1552,4,1.254608453,static_rust,1,2402496
5291,820,1665,2,1.395281043,static_rust,1,1365300
5292,671,1921,1,2.62204784,static_rust,1,1288991
5293,69,872,2,0.066813513,static_rust,1,60168
5294,1767,1848,1,6.562580057,static_rust,1,3265416
5295,817,651,8,0.226888977,static_rust,1,531867
5296,10,1585,1,0.035055454,static_rust,1,15850
5297,1352,1062,1,2.868842413,static_rust,1,1435824
5298,154,833,2,0.131630699,static_rust,1,128282
5299,119,740,4,0.055434545,static_rust,1,88060
5300,1070,413,8,0.195668935,static_rust,1,441910
5301,1727,474,2,0.864891327,static_rust,1,818598
5302,748,1648,4,0.670810896,static_rust,1,1232704
5303,1482,1359,8,0.915966199,static_rust,1,2014038
5304,108,1480,1,0.32092092,static_rust,1,159840
5305,327,1312,8,0.213545741,static_rust,1,429024
5306,558,1991,2,1.137416852,static_rust,1,1110978
5307,568,910,4,0.288236766,static_rust,1,516880
5308,1590,591,4,0.508503032,static_rust,1,939690
5309,12,1632,8,0.011858747,static_rust,1,19584
5310,1129,1245,2,1.48410882,static_rust,1,1405605
5311,909,981,4,0.483078172,static_rust,1,891729
5312,1186,257,1,0.641655801,static_rust,1,304802
5313,981,731,4,0.395446494,static_rust,1,717111
5314,753,114,8,0.04849507,static_rust,1,85842
5315,1388,1000,8,0.590552626,static_rust,1,1388000
5316,489,1698,1,1.673309865,static_rust,1,830322
5317,15,503,1,0.021291009,static_rust,1,7545
5318,166,168,1,0.058524682,static_rust,1,27888
5319,65,632,8,0.023752188,static_rust,1,41080
5320,136,1724,4,0.12970318,static_rust,1,234464
5321,1332,1847,2,2.501128119,static_rust,1,2460204
5322,1106,1295,4,0.767637862,static_rust,1,1432270
5323,870,223,8,0.100214349,static_rust,1,194010
5324,509,875,2,0.471897325,static_rust,1,445375
5325,776,1904,1,3.058861809,static_rust,1,1477504
5326,77,1248,1,0.198471714,static_rust,1,96096
5327,1467,1796,1,5.33483611,static_rust,1,2634732
5328,200,1248,2,0.258570204,static_rust,1,249600
5329,1275,1064,8,0.569955055,static_rust,1,1356600
5330,395,1388,8,0.243164254,static_rust,1,548260
5331,264,226,4,0.049287345,static_rust,1,59664
5332,1291,1922,4,1.320091795,static_rust,1,2481302
5333,988,1556,4,0.812344018,static_rust,1,1537328
5334,1250,1607,1,4.038732124,static_rust,1,2008750
5335,1280,1396,2,1.809132723,static_rust,1,1786880
5336,1913,580,2,1.166416747,static_rust,1,1109540
5337,1037,923,4,0.504506077,static_rust,1,957151
5338,1562,527,4,0.436562207,static_rust,1,823174
5339,1041,788,4,0.456935617,static_rust,1,820308
5340,289,916,8,0.135124421,static_rust,1,264724
5341,154,1977,4,0.168379594,static_rust,1,304458
5342,1260,1589,1,4.036657919,static_rust,1,2002140
5343,1509,396,2,0.620462655,static_rust,1,597564
5344,1711,120,1,0.41405492,static_rust,1,205320
5345,774,1405,2,1.147966718,static_rust,1,1087470
5346,540,252,4,0.074637364,static_rust,1,136080
5347,168,474,1,0.159613008,static_rust,1,79632
5348,1021,1911,8,0.779797512,static_rust,1,1951131
5349,1797,1411,8,1.019196947,static_rust,1,2535567
5350,612,335,2,0.217846945,static_rust,1,205020
5351,1676,30,2,0.05529798,static_rust,1,50280
5352,640,1660,2,1.090684383,static_rust,1,1062400
5353,805,776,4,0.342461726,static_rust,1,624680
5354,1503,1036,8,0.631047446,static_rust,1,1557108
5355,805,382,1,0.631700188,static_rust,1,307510
5356,552,1151,1,1.294200703,static_rust,1,635352
5357,199,1849,8,0.180082499,static_rust,1,367951
5358,656,51,4,0.022138987,static_rust,1,33456
5359,800,1911,8,0.632651499,static_rust,1,1528800
5360,1872,812,1,3.119865033,static_rust,1,1520064
5361,253,318,1,0.166322622,static_rust,1,80454
5362,324,190,8,0.033665371,static_rust,1,61560
5363,922,407,8,0.159913501,static_rust,1,375254
5364,1871,406,8,0.38034725,static_rust,1,759626
5365,1596,1862,2,3.094920842,static_rust,1,2971752
5366,188,760,8,0.073026999,static_rust,1,142880
5367,300,989,8,0.148480221,static_rust,1,296700
5368,236,1401,8,0.160256132,static_rust,1,330636
5369,1169,1481,2,1.804781275,static_rust,1,1731289
5370,31,1576,4,0.0270539,static_rust,1,48856
5371,73,1013,4,0.069437467,static_rust,1,73949
5372,143,1686,4,0.134461069,static_rust,1,241098
5373,815,765,2,0.661708592,static_rust,1,623475
5374,760,1379,4,0.56536491,static_rust,1,1048040
5375,1493,162,1,0.488431757,static_rust,1,241866
5376,59,1972,1,0.236068466,static_rust,1,116348
5377,1205,1283,4,0.83063505,static_rust,1,1546015
5378,1752,1804,8,1.396060472,static_rust,1,3160608
5379,1027,1587,1,3.276458847,static_rust,1,1629849
5380,1984,503,8,0.428207272,static_rust,1,997952
5381,1732,1088,4,1.001450836,static_rust,1,1884416
5382,1378,1600,2,2.324101173,static_rust,1,2204800
5383,228,532,1,0.24347209,static_rust,1,121296
5384,986,1171,2,1.19353053,static_rust,1,1154606
5385,375,1827,2,0.705879475,static_rust,1,685125
5386,488,328,1,0.331663276,static_rust,1,160064
5387,339,6,4,0.005374114,static_rust,1,2034
5388,1879,1566,8,1.340561366,static_rust,1,2942514
5389,542,1479,8,0.371372955,static_rust,1,801618
5390,609,1188,4,0.396274936,static_rust,1,723492
5391,1325,331,1,0.877005461,static_rust,1,438575
5392,1919,1833,8,1.431397875,static_rust,1,3517527
5393,190,1426,4,0.166569414,static_rust,1,270940
5394,694,1940,8,0.544416193,static_rust,1,1346360
5395,1462,1941,8,1.175670916,static_rust,1,2837742
5396,1162,1209,1,2.84050027,static_rust,1,1404858
5397,1376,882,2,1.287884014,static_rust,1,1213632
5398,1944,1232,8,0.968170345,static_rust,1,2395008
5399,992,1860,8,0.783129681,static_rust,1,1845120
5400,532,1207,1,1.30887423,static_rust,1,642124
5401,245,121,2,0.035734937,static_rust,1,29645
5402,1829,1685,2,3.1757652,static_rust,1,3081865
5403,60,535,4,0.0219541,static_rust,1,32100
5404,1997,766,8,0.69799505,static_rust,1,1529702
5405,1504,324,1,0.979245464,static_rust,1,487296
5406,524,1637,4,0.459517684,static_rust,1,857788
5407,1764,723,4,0.675487363,static_rust,1,1275372
5408,161,468,8,0.042153706,static_rust,1,75348
5409,1741,305,1,1.072113206,static_rust,1,531005
5410,1615,936,2,1.55566234,static_rust,1,1511640
5411,333,308,4,0.061556489,static_rust,1,102564
5412,360,1025,2,0.376756687,static_rust,1,369000
5413,1979,1555,2,3.159775178,static_rust,1,3077345
5414,760,1198,2,0.965696363,static_rust,1,910480
5415,500,1184,4,0.343071058,static_rust,1,592000
5416,1151,1880,4,1.130767461,static_rust,1,2163880
5417,1521,636,4,0.522558311,static_rust,1,967356
5418,317,64,2,0.026253952,static_rust,1,20288
5419,1540,1499,2,2.392028211,static_rust,1,2308460
5420,791,253,2,0.214719449,static_rust,1,200123
5421,683,692,8,0.211352164,static_rust,1,472636
5422,1518,1520,4,1.218972843,static_rust,1,2307360
5423,772,1240,2,0.983582335,static_rust,1,957280
5424,1246,1477,8,0.749606907,static_rust,1,1840342
5425,1522,232,8,0.158795327,static_rust,1,353104
5426,1922,267,1,1.061896285,static_rust,1,513174
5427,757,1963,2,1.507258309,static_rust,1,1485991
5428,1774,1169,8,0.910202786,static_rust,1,2073806
5429,1310,857,1,2.273531898,static_rust,1,1122670
5430,1706,1519,1,5.33386432,static_rust,1,2591414
5431,986,667,2,0.690946442,static_rust,1,657662
5432,329,1877,1,1.272721932,static_rust,1,617533
5433,253,829,1,0.422399116,static_rust,1,209737
5434,532,120,1,0.13232015,static_rust,1,63840
5435,135,205,8,0.019541533,static_rust,1,27675
5436,677,1008,8,0.291501559,static_rust,1,682416
5437,623,1607,2,1.057874654,static_rust,1,1001161
5438,1909,737,4,0.755087059,static_rust,1,1406933
5439,673,324,2,0.235278587,static_rust,1,218052
5440,490,545,1,0.538392142,static_rust,1,267050
5441,61,36,8,0.005257235,static_rust,1,2196
5442,1505,1451,2,2.221588519,static_rust,1,2183755
5443,1622,684,4,0.583240704,static_rust,1,1109448
5444,99,1017,2,0.104382865,static_rust,1,100683
5445,1394,303,1,0.847915458,static_rust,1,422382
5446,1278,152,8,0.100965155,static_rust,1,194256
5447,1664,1912,4,1.705270363,static_rust,1,3181568
5448,984,465,4,0.246538984,static_rust,1,457560
5449,1994,491,1,1.987585,static_rust,1,979054
5450,1923,1072,4,1.102109637,static_rust,1,2061456
5451,1392,775,2,1.119988707,static_rust,1,1078800
5452,255,1060,1,0.54007363,static_rust,1,270300
5453,1364,1576,2,2.261973834,static_rust,1,2149664
5454,867,1006,8,0.393789091,static_rust,1,872202
5455,684,805,2,0.582471874,static_rust,1,550620
5456,1362,248,8,0.172659879,static_rust,1,337776
5457,819,123,8,0.054252312,static_rust,1,100737
5458,157,1280,4,0.111580364,static_rust,1,200960
5459,1780,338,8,0.267517457,static_rust,1,601640
5460,50,501,1,0.059686217,static_rust,1,25050
5461,130,571,8,0.040400222,static_rust,1,74230
5462,620,131,2,0.085752718,static_rust,1,81220
5463,1352,1604,8,1.051067446,static_rust,1,2168608
5464,1034,129,4,0.084561618,static_rust,1,133386
5465,905,714,1,1.334386784,static_rust,1,646170
5466,1274,159,1,0.42569594,static_rust,1,202566
5467,728,1435,1,2.213103811,static_rust,1,1044680
5468,761,1370,4,0.581193,static_rust,1,1042570
5469,120,81,1,0.022905773,static_rust,1,9720
5470,668,1255,8,0.407911797,static_rust,1,838340
5471,1897,1604,2,3.189200969,static_rust,1,3042788
5472,1264,290,8,0.169391399,static_rust,1,366560
5473,1589,1081,4,0.984009055,static_rust,1,1717709
5474,1099,1177,8,0.616041967,static_rust,1,1293523
5475,620,1005,2,0.713427679,static_rust,1,623100
5476,343,440,4,0.086096051,static_rust,1,150920
5477,564,695,4,0.228510775,static_rust,1,391980
5478,649,1368,8,0.378286732,static_rust,1,887832
5479,807,156,8,0.069087882,static_rust,1,125892
5480,1659,206,4,0.191111281,static_rust,1,341754
5481,1436,1665,2,2.499226868,static_rust,1,2390940
5482,1707,396,1,1.370259479,static_rust,1,675972
5483,1007,505,8,0.220642811,static_rust,1,508535
5484,1137,1965,2,2.304734206,static_rust,1,2234205
5485,1828,904,8,0.76257416,static_rust,1,1652512
5486,1604,667,1,2.130829065,static_rust,1,1069868
5487,1582,1867,4,1.563663904,static_rust,1,2953594
5488,489,1727,2,0.878805433,static_rust,1,844503
5489,1848,1350,4,1.368074588,static_rust,1,2494800
5490,1577,1648,2,2.682069887,static_rust,1,2598896
5491,1350,1141,4,0.816862139,static_rust,1,1540350
5492,1436,307,1,0.890704585,static_rust,1,440852
5493,701,890,1,1.248680302,static_rust,1,623890
5494,278,633,8,0.090637155,static_rust,1,175974
5495,330,250,8,0.044640933,static_rust,1,82500
5496,1272,672,4,0.442882222,static_rust,1,854784
5497,1856,1983,1,7.357906088,static_rust,1,3680448
5498,1475,264,8,0.186946923,static_rust,1,389400
5499,535,1415,2,0.764777736,static_rust,1,757025
5500,122,30,4,0.005516229,static_rust,1,3660
5501,1550,237,2,0.376028413,static_rust,1,367350
5502,1111,423,1,0.970244048,static_rust,1,469953
